number,title,state,created_at,closed_at,author,url,ai_summary
14347,Theme Engine: ref() token references not resolved in ejected CSS,open,"Dec 17, 2025",,jonathan-oron,https://github.com/anthropics/claude-code/issues/14347,`ref()` token references in theme engine not resolved to actual values when ejecting CSS via CLI.
14349,[BUG] Regression - Azure Foundry auth failing since 2.0.70,open,"Dec 17, 2025",,JC-wk,https://github.com/anthropics/claude-code/issues/14349,"Azure Foundry authentication broken in version 2.0.70, worked in 2.0.62."
14353,[BUG] MCP tools running sequentially instead of in parallel in v2.0.71,open,"Dec 17, 2025",,tjementum,https://github.com/anthropics/claude-code/issues/14353,MCP tools executing sequentially instead of in parallel after upgrading to version 2.0.71.
14355,[BUG] `Write` and `Update` tools normalize unicode double quotes to standard ASCII double quote,open,"Dec 17, 2025",,janpaepke,https://github.com/anthropics/claude-code/issues/14355,"Write and Update tools incorrectly convert Unicode smart quotes to standard ASCII quotes, breaking formatted text."
14359,[FEATURE] Better error handling with claude -resume typo,open,"Dec 17, 2025",,whoiseric-e,https://github.com/anthropics/claude-code/issues/14359,"User requests better error handling when typo occurs in `-resume` flag, showing garbled UI instead of clear error message."
14360,[BUG] Failed to install Anthropic marketplace · Will retry on next startup,open,"Dec 17, 2025",,vampik33,https://github.com/anthropics/claude-code/issues/14360,Installation of Anthropic marketplace fails on startup and repeatedly retries without success.
14362,"[BUG] Sonnet model consuming both ""All models"" AND ""Somente Sonnet"" limits",open,"Dec 17, 2025",,Rodvbert,https://github.com/anthropics/claude-code/issues/14362,"Sonnet model incorrectly consumes rate limit quota from both ""All models"" and ""Sonnet-only"" categories simultaneously."
14375,[FEATURE] Introduce Mermaid rendering support in Claude Code for outputting diagrams/charts,open,"Dec 17, 2025",,0xroko,https://github.com/anthropics/claude-code/issues/14375,Add Mermaid diagram rendering support to Claude Code for visualizing codebases and architectural information.
14381,"[BUG] when path requires escaping, claude uses absolute paths for bash tool calls, leading to tool reconfirmation",open,"Dec 17, 2025",,Nthalk,https://github.com/anthropics/claude-code/issues/14381,"Claude incorrectly uses absolute paths with escaped characters in bash calls, causing unnecessary tool reconfirmation prompts."
14391,Claude in Chrome: Native messaging host not installed for Chromium/Brave browsers (Linux),open,"Dec 18, 2025",,bengous,https://github.com/anthropics/claude-code/issues/14391,Claude in Chrome extension fails to connect to Claude Code on Chromium/Brave browsers because native messaging host only installs for Google Chrome on Linux.
14394,"[Bug] macOS keyboard shortcuts for thinking toggle not working (Option+T, Tab)",open,"Dec 18, 2025",,mouyong,https://github.com/anthropics/claude-code/issues/14394,"macOS keyboard shortcuts (Option+T, Tab) for toggling thinking feature not working in Claude Code v2.0.72."
14399,[BUG] @ path autocomplete broken in v2.0.72 when running from git subdirectory,open,"Dec 18, 2025",,jxonas,https://github.com/anthropics/claude-code/issues/14399,Path autocomplete incorrectly adds `../` prefix when running from git subdirectory in Docker container.
14405,[Bug] Panic on UTF-8 multibyte character boundary in Japanese text,open,"Dec 18, 2025",,Kubbo0308,https://github.com/anthropics/claude-code/issues/14405,Code panics when slicing Japanese text at multibyte UTF-8 character boundaries instead of valid char boundaries.
14407,"[BUG] When context remaining is less than 10% (i.e. 70% usage), Claude Code stops working with an API timeout error.",open,"Dec 18, 2025",,ashaykubal,https://github.com/anthropics/claude-code/issues/14407,"Claude Code times out when context usage exceeds 70%, failing to operate with API timeout errors."
14410,Local plugin hooks match but never execute (isLocal: true),open,"Dec 18, 2025",,Cygnusfear,https://github.com/anthropics/claude-code/issues/14410,Local plugins have hooks matched but never executed despite `isLocal: true` configuration setting.
14413,[BUG] input lag while typing in v2.0.72,open,"Dec 18, 2025",,kaleLetendre,https://github.com/anthropics/claude-code/issues/14413,Users experiencing significant input lag and keystroke delays when typing in Claude Code v2.0.72 terminal.
14414,[FEATURE] Right-to-left language support,open,"Dec 18, 2025",,dudiyalov,https://github.com/anthropics/claude-code/issues/14414,Request for right-to-left language support to fix rendering issues in RTL languages like Arabic and Hebrew.
14433,[BUG] CLAUDE_ENV_FILE not sourced after /clear creates new session,open,"Dec 18, 2025",,priyanshujain,https://github.com/anthropics/claude-code/issues/14433,`/clear` command fails to reload `CLAUDE_ENV_FILE` environment variables in new session.
14444,[FEATURE] Native support for audio as a modality,open,"Dec 18, 2025",,danielrosehill,https://github.com/anthropics/claude-code/issues/14444,Request native audio modality support for Claude to process audio files directly like images currently.
14461,[BUG] Input latency severely affected by API response times - typing becomes unusable during API slowdowns,open,"Dec 18, 2025",,burakyalti,https://github.com/anthropics/claude-code/issues/14461,"API response delays cause severe input lag, making typing unusable during API slowdowns."
14462,[Bug] Resume flag reverts to pre-compaction state after manual compaction,open,"Dec 18, 2025",,mrasvialpha,https://github.com/anthropics/claude-code/issues/14462,Resume flag reverts conversation to pre-compaction state instead of maintaining latest compacted version.
14464,spawn ENOENT when using pathToClaudeCodeExecutable in Docker container,open,"Dec 18, 2025",,elijahbowie,https://github.com/anthropics/claude-code/issues/14464,Claude Agent SDK fails to spawn Claude Code CLI in Docker container despite binary being installed and path explicitly configured.
14467,[FEATURE] Organization-wide shared CLAUDE.md via GitHub org,open,"Dec 18, 2025",,simon-archer,https://github.com/anthropics/claude-code/issues/14467,Allow organizations to define a shared CLAUDE.md file accessible across all repositories for consistent team context and conventions.
14472,Cannot resume session when context exceeds limit - no way to compact before loading,open,"Dec 18, 2025",,pnvoroshilov,https://github.com/anthropics/claude-code/issues/14472,Session cannot resume when context exceeds model limit; no way to compact context before loading.
14473,[FEATURE] Better file discovery for multi-project workspaces (.gitignore exclusion issue),open,"Dec 18, 2025",,SenZhangAI,https://github.com/anthropics/claude-code/issues/14473,Request to improve file discovery in multi-project workspaces where `.gitignore` prevents finding files in ignored directories.
14476,[BUG] Performance regression in v2.0.72 - slow input/response with ~30k tokens context,open,"Dec 18, 2025",,zizhongx,https://github.com/anthropics/claude-code/issues/14476,Version 2.0.72 shows significant performance degradation with ~30k token context windows during input/response processing.
14482,File picker doesn't follow symlinks in git repositories,open,"Dec 18, 2025",,hjtenklooster,https://github.com/anthropics/claude-code/issues/14482,File picker fails to follow symlinks in git repositories but works outside them.
14485,Plugin marketplace clone triggers unexplained SSH key access prompt on startup,open,"Dec 18, 2025",,jjorissen52,https://github.com/anthropics/claude-code/issues/14485,"Plugin marketplace clones public repository via SSH instead of HTTPS, triggering unnecessary SSH key approval prompts."
14488,[FEATURE] Claude Code flag to signal accessibility features,open,"Dec 18, 2025",,Morriz,https://github.com/anthropics/claude-code/issues/14488,User requests a flag to signal accessibility needs so Claude Code adapts interaction methods for voice-only or accessibility-dependent users.
14499,[Bug] Azure-hosted plugins fail in marketplace with HTTP/SSH and `.git` extension requirements,open,"Dec 18, 2025",,Arigatouz,https://github.com/anthropics/claude-code/issues/14499,Azure-hosted plugins fail in marketplace due to unsupported SSH protocol and missing `.git` extension requirement.
14501,"[BUG] VS Code 'Launch in Terminal' ignores bundled binary, hardcodes 'claude' command",open,"Dec 18, 2025",,ericsampson,https://github.com/anthropics/claude-code/issues/14501,"VS Code extension's ""Launch in Terminal"" hardcodes 'claude' command instead of using bundled binary path."
14511,"[Bug] Ctrl+O triggers transcript view, not real-time verbose toggle - missing keyboard shortcut for live verbose output",open,"Dec 18, 2025",,gramatus,https://github.com/anthropics/claude-code/issues/14511,User reports missing keyboard shortcut for real-time verbose output; Ctrl+O incorrectly triggers transcript view instead.
14517,[BUG] File edits are not atomic,open,"Dec 18, 2025",,kyeb,https://github.com/anthropics/claude-code/issues/14517,"File edits via Docker bind mounts produce truncated files, causing parse errors from non-atomic writes."
14519,[BUG] VS Code Terminal - Claude Code sluggish when typing,open,"Dec 18, 2025",,joeperuzzi,https://github.com/anthropics/claude-code/issues/14519,"VS Code terminal integration of Claude Code exhibits significant input lag, with one-second delays between keystrokes and character display."
14522,Settings Parser Fails on Complex Commands with Embedded Parentheses,open,"Dec 18, 2025",,pentafive,https://github.com/anthropics/claude-code/issues/14522,"Settings parser fails on Bash commands with embedded parentheses, blocking Claude Code startup requiring manual settings file edits."
14536,Claude in Chrome: Allow browser selection instead of opening default browser,open,"Dec 18, 2025",,kerim-ca,https://github.com/anthropics/claude-code/issues/14536,Claude in Chrome extension should let users select which browser to open instead of always using the default browser.
14537,[BUG] Native installer incorrectly detects glibc system as musl when musl cross-compilation packages are installed,open,"Dec 18, 2025",,MaxWolf-01,https://github.com/anthropics/claude-code/issues/14537,Native installer misidentifies glibc systems as musl when musl cross-compilation packages are present.
14538,DNS resolution fails in Claude Code Web VM even with Full network access,open,"Dec 18, 2025",,ubernion,https://github.com/anthropics/claude-code/issues/14538,"DNS resolution fails in Claude Code Web VM despite Full network access enabled, preventing cloudflared tunnel connection."
14545,[BUG] WebSearch tool causes unreadable output due to incorrect citation formatting,open,"Dec 18, 2025",,explorador-dm,https://github.com/anthropics/claude-code/issues/14545,"WebSearch tool wraps entire sentences as markdown links, making output unreadable instead of formatting citations properly."
14576,[FEATURE] /alias command,open,"Dec 19, 2025",,aewing,https://github.com/anthropics/claude-code/issues/14576,"User requests an `/alias` command feature to create shortcuts for slash commands, references, and directories for faster workflow."
14577,"[BUG] /skills command shows ""No skills found"" despite skills being loaded",open,"Dec 19, 2025",,roynaquin,https://github.com/anthropics/claude-code/issues/14577,"/skills command incorrectly displays ""No skills found"" message despite skills being successfully loaded and functional."
14579,[FEATURE] Context configuration,open,"Dec 19, 2025",,aewing,https://github.com/anthropics/claude-code/issues/14579,"User requests ability to customize context configuration and compaction operations, preferably via programmatic plugin control."
14588,[Bug] hookify plugin: Python 3.8 incompatibility - TypeError: 'type' object is not subscriptable,open,"Dec 19, 2025",,umitkacar,https://github.com/anthropics/claude-code/issues/14588,hookify plugin uses Python 3.9+ type hint syntax incompatible with Python 3.8 systems.
14606,[BUG] Claude Code support for AWS credentials with MFA support,open,"Dec 19, 2025",,rmehta-pki,https://github.com/anthropics/claude-code/issues/14606,User requests AWS credentials with MFA support in Claude Code for secure authentication.
14610,[BUG] Incorrect command precedence:,open,"Dec 19, 2025",,amosjyng,https://github.com/anthropics/claude-code/issues/14610,User reports that local project commands aren't executing with correct precedence over built-in commands.
14613,Scroll region rendering broken in SwiftTerm after recent flickering fix,open,"Dec 19, 2025",,mihneadevries,https://github.com/anthropics/claude-code/issues/14613,"Recent flickering fix broke scroll region rendering in SwiftTerm, causing top content to scroll up one line per update."
14616,[BUG] Claude Code Chrome integration doesn't detect extension in Brave Browser,open,"Dec 19, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/14616,Claude Code's Chrome integration fails to detect the extension when installed in Brave Browser instead of Chrome.
14620,Multiple TypeError crashes: undefined is not an object (R.map and T.match) in result rendering,open,"Dec 19, 2025",,Sunsilkk,https://github.com/anthropics/claude-code/issues/14620,Claude Code crashes when rendering grep and bash tool results due to undefined R.map and T.match functions.
14626,Feature Request: Auto-read CLAUDE.md after context compaction,open,"Dec 19, 2025",,NahumKorda,https://github.com/anthropics/claude-code/issues/14626,Auto-read CLAUDE.md file after context compaction to ensure Claude follows latest instructions reliably.
14628,[BUG] Prompt Cache TTL Reduced from ~5 to ~3 Minutes Without Documentation (Mid-December 2025),open,"Dec 19, 2025",,vanek-21-code,https://github.com/anthropics/claude-code/issues/14628,Prompt cache TTL silently reduced from 5 minutes to 3 minutes without documentation or announcement.
14634,Excessive File I/O During Sessions (~1.5 writes/second to .claude.json),open,"Dec 19, 2025",,pentafive,https://github.com/anthropics/claude-code/issues/14634,"Claude Code writes to `.claude.json` excessively (~1.5 writes/second), causing performance degradation and disk wear during normal sessions."
14635,Clipboard Access Error in WSL2 - xclip/wl-paste fail without X11,open,"Dec 19, 2025",,pentafive,https://github.com/anthropics/claude-code/issues/14635,Claude Code fails to read clipboard in WSL2 without X11 display server configured.
14660,[Bug] Text generation producing incomplete output,open,"Dec 19, 2025",,grosubogdan,https://github.com/anthropics/claude-code/issues/14660,Text generation incomplete in version 2.0.73; output cuts off prematurely with AbortError.
14661,[FEATURE] Add context: fork frontmatter option for slash commands,open,"Dec 19, 2025",,GraemeF,https://github.com/anthropics/claude-code/issues/14661,Request to add frontmatter option for slash commands to exclude their execution from main conversation context.
14673,[BUG] Clicking [Image #N] links doesn't work in Warp terminal,open,"Dec 19, 2025",,PaulRBerg,https://github.com/anthropics/claude-code/issues/14673,Image reference links in Claude Code output are not clickable in Warp terminal.
14688,[FEATURE] Suggestion: Don't auto-submit on Enter,open,"Dec 19, 2025",,kuitog,https://github.com/anthropics/claude-code/issues/14688,"Users want option to disable auto-submit on Enter key, preferring Shift+Enter for sending messages instead."
14699,[DOCS] /terminal-setup message is misleading for unsupported terminals like gnome-terminal,open,"Dec 19, 2025",,criptocoko,https://github.com/anthropics/claude-code/issues/14699,`/terminal-setup` message misleads users about support status for unsupported terminals like gnome-terminal.
14719,"[BUG] Sandbox fails with ""bwrap: loopback: Failed RTM_NEWADDR: Operation not permitted""",open,"Dec 19, 2025",,talpah,https://github.com/anthropics/claude-code/issues/14719,Sandbox initialization fails with loopback network configuration error due to insufficient permissions.
14720,"Terminal renderer miscalculates line width with ANSI escape codes, causing text corruption on Windows",open,"Dec 19, 2025",,DoctorFrankie,https://github.com/anthropics/claude-code/issues/14720,"Terminal renderer incorrectly counts ANSI escape codes as visible characters, causing text corruption on Windows."
14733,[BUG] User-provided skills in ~/.claude/skills/ not appearing in /skills command output,open,"Dec 19, 2025",,hibariba,https://github.com/anthropics/claude-code/issues/14733,User-provided skills in ~/.claude/skills/ directory not appearing in /skills command output despite being installed.
14760,"VSCode Extension - SessionEnd fires immediately after message, causing ""process exited with code 1""",open,"Dec 19, 2025",,donrosenthal,https://github.com/anthropics/claude-code/issues/14760,"VSCode extension crashes with ""process exited with code 1"" after idle period due to SessionEnd firing immediately after message."
14773,[Feature Request] Claude Chrome extension screenshots should support local file saving like Playwright MCP,open,"Dec 19, 2025",,tfayyaz,https://github.com/anthropics/claude-code/issues/14773,Request feature to save Chrome extension screenshots locally like Playwright MCP instead of only accessing them within Claude.
14774,[FEATURE] Claude Code / Chrome Extension + API Support = makes this usable to me,open,"Dec 19, 2025",,walt93,https://github.com/anthropics/claude-code/issues/14774,User requests Claude Code extension support for API key authentication to avoid rate limits they've already paid for at higher API tiers.
14775,[BUG] Bash wrapper breaks with Lmod exported shell functions (BASH_FUNC_*%%),open,"Dec 19, 2025",,ww2283,https://github.com/anthropics/claude-code/issues/14775,Bash wrapper fails when Lmod exports shell functions with BASH_FUNC_*%% environment variables.
14776,Thread rename fails with ENOENT error: file path resolves to 'n/a',open,"Dec 19, 2025",,benzionb,https://github.com/anthropics/claude-code/issues/14776,Thread rename operation fails because file path resolves to literal string 'n/a' instead of actual path.
14785,"[BUG] `/context` command shows misleading usage percentage by including autocompact buffer as ""used""",open,"Dec 19, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/14785,"`/context` command incorrectly includes autocompact buffer in usage percentage calculation, displaying misleading context utilization numbers."
14789,[FEATURE] Add Support to Claude Code CLI for Standard Text Editing Keyboard Shortcuts in Powershell,open,"Dec 19, 2025",,DShannon-Magnet,https://github.com/anthropics/claude-code/issues/14789,"Request support for standard Windows text editing keyboard shortcuts (Ctrl+A, Ctrl+C, etc.) in Claude Code CLI on PowerShell."
14793,/terminal-setup uses invalid TOML escape sequence \x1b for Alacritty config,open,"Dec 19, 2025",,xerebz,https://github.com/anthropics/claude-code/issues/14793,"`/terminal-setup` writes invalid TOML escape sequence `\x1b` to Alacritty config file, causing parse errors."
14798,"""Found 1 invalid settings file"" warning shown but /doctor doesn't show details",open,"Dec 20, 2025",,fumi5150,https://github.com/anthropics/claude-code/issues/14798,"Warning about invalid settings file appears on startup, but `/doctor` command doesn't show details about which file is invalid."
14802,Add warning when exiting with background processes running,open,"Dec 20, 2025",,ykdojo,https://github.com/anthropics/claude-code/issues/14802,Add warning prompt before exiting when background bash processes are still running.
14804,"[BUG] Hints advertise `btw-side-question` feature, which doesn't seem to work and isn't documented",open,"Dec 20, 2025",,Taywee,https://github.com/anthropics/claude-code/issues/14804,Hints advertise undocumented `btw-side-question` feature that doesn't work as advertised.
14805,[Feature Request] Claude in Chrome: Analyze recorded GIFs/video for dynamic UI testing,open,"Dec 20, 2025",,belumume,https://github.com/anthropics/claude-code/issues/14805,"Request Claude in Chrome to analyze recorded GIFs/videos for detecting dynamic UI bugs like animations, transitions, and timing issues."
14807,"[BUG] Claude Desktop MCP tools stopped working - server connected, no errors, tools not available",open,"Dec 20, 2025",,lkmsmail,https://github.com/anthropics/claude-code/issues/14807,MCP tools unavailable in Claude Desktop despite successful server connection and no error messages.
14815,"[BUG] Plugins show as ""(installed)"" in marketplace but don't appear in Installed tab",open,"Dec 20, 2025",,zazu-22,https://github.com/anthropics/claude-code/issues/14815,Plugins marked installed in marketplace don't appear in Installed tab despite being functional.
14817,Ralph Wiggum plugin: undocumented jq dependency breaks Windows/Git Bash users,open,"Dec 20, 2025",,sgeraldes,https://github.com/anthropics/claude-code/issues/14817,Ralph Wiggum plugin's undocumented jq dependency breaks on Windows when jq isn't installed.
14818,[FEATURE] LSP support for Ruby / Ruby on Rails,open,"Dec 20, 2025",,tonydehnke,https://github.com/anthropics/claude-code/issues/14818,User requests LSP (Language Server Protocol) support for Ruby and Ruby on Rails in Claude Code.
14828,Windows: Console window flashing when executing tools,open,"Dec 20, 2025",,guanknow,https://github.com/anthropics/claude-code/issues/14828,Windows console window flashes briefly each time Claude Code executes tools like Bash or Grep.
14835,[FEATURE] Separate skills and slash commands in /context output,open,"Dec 20, 2025",,PaulRBerg,https://github.com/anthropics/claude-code/issues/14835,Request to separate skills and slash commands into distinct categories in `/context` output for clarity.
14836,[BUG] /skills command doesn't find skills in symlinked directories,open,"Dec 20, 2025",,kchristidis,https://github.com/anthropics/claude-code/issues/14836,`/skills` command fails to detect skills stored in symlinked directories.
14839,[FEATURE] Add skills metadata to /context command summary,open,"Dec 20, 2025",,PaulRBerg,https://github.com/anthropics/claude-code/issues/14839,Add skills metadata to /context command to show context token usage from installed skills.
14843,Feature Request: Bulk enable/disable plugins,open,"Dec 20, 2025",,IntegralMedia01,https://github.com/anthropics/claude-code/issues/14843,Request to add bulk enable/disable functionality for plugins instead of toggling them individually.
14848,[BUG]  Tab not work suggestion,open,"Dec 20, 2025",,cts-g,https://github.com/anthropics/claude-code/issues/14848,Tab key doesn't activate prompt suggestions displayed as gray text in the interface.
14852,[BUG] Compaction is failing due to API returning invalid content,open,"Dec 20, 2025",,supertaz,https://github.com/anthropics/claude-code/issues/14852,"Compaction failing because API returns invalid content, causing errors instead of infinite loops."
14853,[Bug] Anthropic API Error: Overly broad safety filter blocks legitimate bioinformatics metadata requests,open,"Dec 20, 2025",,bobular,https://github.com/anthropics/claude-code/issues/14853,Safety filter incorrectly blocks legitimate bioinformatics metadata requests for genome assembly curation in VEuPathDB tools.
14859,"[FEATURE] 1. Agent Hierarchy in Hook Events, 2.  Intermediate Text Output Hook, 3. SubagentStart Hook",open,"Dec 20, 2025",,rahil911,https://github.com/anthropics/claude-code/issues/14859,"Request for agent hierarchy tracking in hooks: identify which agent generated events, intermediate text output hooks, and SubagentStart hook for sub-agent spawning."
14866,Feature Request: Configurable Plan File Storage Path & Plan Templates,open,"Dec 20, 2025",,Interstellar-code,https://github.com/anthropics/claude-code/issues/14866,Add configurable plan file storage path and team plan templates to enable version control and standardized sharing.
14871,[BUG]  Android app hangs indefinitely when Claude Code environment fails to start,open,"Dec 20, 2025",,sw737pilot,https://github.com/anthropics/claude-code/issues/14871,"Android app hangs indefinitely displaying ""starting Claude Code"" with unresponsive stop button after environment fails."
14882,Skills consume full token count at startup instead of progressive disclosure (frontmatter only),open,"Dec 20, 2025",,atournayre,https://github.com/anthropics/claude-code/issues/14882,"Skills load full token count at startup instead of progressively disclosing metadata first, then body and resources on-demand."
14883,[Bug] Auto edits mode not persisting across requests,open,"Dec 20, 2025",,anandsainath,https://github.com/anthropics/claude-code/issues/14883,"Auto edits mode setting doesn't persist across CLI requests, repeatedly prompting for permissions."
14884,"[BUG] MCPSearch returns ""Unsupported content type: tool_reference"" for MCP server tools",open,"Dec 20, 2025",,jensens,https://github.com/anthropics/claude-code/issues/14884,"MCPSearch tool fails with ""Unsupported content type: tool_reference"" error when selecting MCP server tools, though tools work when called directly."
14885,"[BUG] Output rendering bug - text cut off at beginning of lines (Windows 11, v2.0.73)",open,"Dec 20, 2025",,josebonvi,https://github.com/anthropics/claude-code/issues/14885,Windows 11 text rendering cuts off at line beginnings with random gaps between prompt and response in v2.0.73.
14886,[FEATURE] Command-triggered agent spawning with skill injection,open,"Dec 20, 2025",,jmpascaldoctolib,https://github.com/anthropics/claude-code/issues/14886,Enable slash commands to spawn agents with dynamically injected skills for context-aware execution.
14887,[Feature Request] Increase API image size limit from 5MB to 10MB to match claude.ai,open,"Dec 20, 2025",,salviz,https://github.com/anthropics/claude-code/issues/14887,Request to increase API image size limit from 5MB to 10MB to match claude.ai web interface capabilities.
14894,[Bug] Claude in Chrome: Reconnect extension fails to install Native Messaging Host on macOS,open,"Dec 20, 2025",,lucasofxxf,https://github.com/anthropics/claude-code/issues/14894,Native Messaging Host installation fails on macOS; Chrome tab closes before configuration file is created.
14904,"[BUG] ""Respect .gitignore in file picker"" setting ignored in 2.0.75",open,"Dec 20, 2025",,victorcheeney,https://github.com/anthropics/claude-code/issues/14904,"File picker ignores ""Respect .gitignore"" setting when disabled, preventing gitignored files from appearing in autocompletion."
14909,[BUG] /terminal-setup command on Zed deletes user config without any warnings,open,"Dec 20, 2025",,jorgejhms,https://github.com/anthropics/claude-code/issues/14909,"`/terminal-setup` command on Zed deletes user keymap config without warning, replacing it with default settings."
14911,macOS Gatekeeper warning for extracted .node native addon,open,"Dec 20, 2025",,peteknowsai,https://github.com/anthropics/claude-code/issues/14911,macOS Gatekeeper repeatedly blocks extracted .node native addon file with malware warning dialog.
14913,Status line doesn't refresh context tokens after /clear,open,"Dec 20, 2025",,patnrv,https://github.com/anthropics/claude-code/issues/14913,Status line context token counts don't refresh after `/clear` command until next message exchange.
14918,[BUG] MCPSearch usage breaks Haiku,open,"Dec 20, 2025",,Sebi2020,https://github.com/anthropics/claude-code/issues/14918,MCPSearch tool usage with Claude Haiku causes API errors and breaks MCP Server tool functionality.
14920,[Feature Request] Add ability to disable individual Claude plugin skills,open,"Dec 20, 2025",,petergeneric,https://github.com/anthropics/claude-code/issues/14920,User wants to disable specific Claude plugin skills individually instead of all-or-nothing control.
14923,[BUG] Non-stop polling with 100 millisecond timeout,open,"Dec 21, 2025",,max0x7ba,https://github.com/anthropics/claude-code/issues/14923,"Claude process continuously polls with 100ms timeout, causing excessive CPU usage and system overhead."
14929,Commands from directory-based local marketplaces not discovered,open,"Dec 21, 2025",,MartinP7r,https://github.com/anthropics/claude-code/issues/14929,"Slash commands from directory-based local marketplace plugins aren't discovered, though skills from same plugins work correctly."
14930,[FEATURE] Brotli Compression Support for System Instructions and User Context,open,"Dec 21, 2025",,fmunteanu,https://github.com/anthropics/claude-code/issues/14930,Request to add Brotli compression support for system instructions and user context to increase effective context window capacity.
14939,[Bug] Terminal setup fails on VTE-based terminals (Ptyxis/GNOME Terminal),open,"Dec 21, 2025",,yuv420p10le,https://github.com/anthropics/claude-code/issues/14939,Terminal setup fails on VTE-based terminals like Ptyxis/GNOME Terminal due to compatibility issues.
14941,Post-compaction behavior aggressively resumes implementation without assessing conversational context,open,"Dec 21, 2025",,rabbitt,https://github.com/anthropics/claude-code/issues/14941,Claude Code resumes implementation too aggressively after compaction without properly respecting discussion versus coding context modes.
14946,Panic: UTF-8 byte boundary errors when rendering CJK text,open,"Dec 21, 2025",,alterxyz,https://github.com/anthropics/claude-code/issues/14946,CJK text rendering causes UTF-8 byte boundary panics in string manipulation code.
14956,Skill allowed-tools doesn't grant permission for Bash commands,open,"Dec 21, 2025",,KyussCaesar,https://github.com/anthropics/claude-code/issues/14956,Skill's `allowed-tools` in frontmatter doesn't actually grant Bash command permissions despite appearing active.
14963,Prompt Caching Inefficiency - Dynamic Variables Placed Before Static Tool Definitions,open,"Dec 21, 2025",,cvgoudar,https://github.com/anthropics/claude-code/issues/14963,"Dynamic variables are placed before static tool definitions in prompts, reducing prompt caching efficiency since static content should appear first."
14980,[Feature Request] Implement automatic cleanup of old Claude versions during updates,open,"Dec 21, 2025",,gerrywastaken,https://github.com/anthropics/claude-code/issues/14980,Request automatic deletion of old Claude versions during updates to free disk space.
14981,[FEATURE] Add browser selection option for Chrome extension (support non-default browsers),open,"Dec 21, 2025",,Expertnocode,https://github.com/anthropics/claude-code/issues/14981,"Allow users to select which browser (e.g., Chrome, Arc, Firefox) the extension uses instead of always using the system default."
14987,[Bug] Claude prioritizes speed over correctness - fundamentally wrong priority system for a coding agent,open,"Dec 21, 2025",,vlad-ko,https://github.com/anthropics/claude-code/issues/14987,"Claude Code prioritizes execution speed over correctness, violating its responsibility to produce accurate, rule-compliant code."
14993,[BUG] Claude Chrome Extension keyboard shortcut clashes with macOS default,open,"Dec 21, 2025",,cbrunnkvist,https://github.com/anthropics/claude-code/issues/14993,Claude Chrome Extension's Cmd-E keyboard shortcut conflicts with macOS's default text editing behavior.
15005,[BUG] Context low warning shows 7% when actually 36% free (auto-compact disabled),open,"Dec 21, 2025",,michelsdev,https://github.com/anthropics/claude-code/issues/15005,Context warning displays incorrect percentage when auto-compact disabled; shows 7% instead of actual 36% free.
15007,Bug: /login Does Not Recover Active Session After OAuth Token Expiration,open,"Dec 21, 2025",,brianmjohnson,https://github.com/anthropics/claude-code/issues/15007,"/login fails to recover active sessions after OAuth token expiration, leaving users stuck in 401 error loops."
15012,claude update detects its own spawned process as 'another Claude process running',open,"Dec 21, 2025",,blasphemetheus,https://github.com/anthropics/claude-code/issues/15012,`claude update` command incorrectly detects its own spawned subprocess as another Claude process running.
15026,spawn pgrep ENOENT crash on macOS,open,"Dec 22, 2025",,kipmcc,https://github.com/anthropics/claude-code/issues/15026,Claude Code crashes with spawn pgrep ENOENT error on macOS during process management operations.
15029,Feature Request: Add session_name to statusline JSON data,open,"Dec 22, 2025",,darioluanne770968-prog,https://github.com/anthropics/claude-code/issues/15029,Add `session_name` field to statusline JSON data alongside existing `session_id` for user-defined session names.
15035,Panic on Korean (UTF-8 multi-byte) characters in todo/task description,open,"Dec 22, 2025",,sichiro,https://github.com/anthropics/claude-code/issues/15035,Panic occurs when processing Korean UTF-8 multi-byte characters in task descriptions due to incorrect byte boundary handling.
15042,[Feature Request] Add --summary flag to /context command for token usage only,open,"Dec 22, 2025",,danome,https://github.com/anthropics/claude-code/issues/15042,Request flag to show only token usage summary line in /context command instead of all detailed MCP tools and memory files.
15044,@file reference autocomplete shows incorrect relative paths in git worktrees,open,"Dec 22, 2025",,sharmaayush358,https://github.com/anthropics/claude-code/issues/15044,@file autocomplete shows wrong relative paths in git worktrees with extra `../../` prefix.
15045,/terminal-setup fails on Windows Terminal despite being listed as supported,open,"Dec 22, 2025",,kappuchino,https://github.com/anthropics/claude-code/issues/15045,`/terminal-setup` command incorrectly rejects Windows Terminal despite listing it as supported platform.
15047,[BUG] ralph-wiggum stop hook triggered in separate session,open,"Dec 22, 2025",,RockabyeSBJ,https://github.com/anthropics/claude-code/issues/15047,Ralph-wiggum stop hook triggered unexpectedly in separate concurrent session despite isolated terminal environments.
15051,[Bug] Claude Code version not updating after npm install -g,open,"Dec 22, 2025",,rcocks-hl,https://github.com/anthropics/claude-code/issues/15051,Global npm install fails to update Claude; version remains 2.0.64 despite successful installation of 2.0.75.
15056,[BUG] No write-time validation for permission patterns causes settings corruption,open,"Dec 22, 2025",,einfachWitzlos,https://github.com/anthropics/claude-code/issues/15056,"Missing write-time validation for permission patterns causes invalid syntax to be saved to settings, corrupting them."
