number,title,state,created_at,closed_at,author,url,ai_summary
25038,"/insights includes Claude Agent SDK sessions, skewing results",open,"Feb 11, 2026",,loganrosen,https://github.com/anthropics/claude-code/issues/25038,"/insights includes Claude Agent SDK sessions, skewing results"
25034,[BUG] Cowork for windows: yukonSilver not supported,open,"Feb 11, 2026",,marketneutral,https://github.com/anthropics/claude-code/issues/25034,Cowork for windows: yukonSilver not supported. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
25033,[FEATURE] give me a way to turn off stupid random coloring of text in Windows Terminal,open,"Feb 11, 2026",,CXW-Kevin-Buchs,https://github.com/anthropics/claude-code/issues/25033,give me a way to turn off stupid random coloring of text in Windows Terminal
25032,"sessions-index.json not updated, causing `claude --resume` to show stale/missing sessions",open,"Feb 11, 2026",,RileyLeff,https://github.com/anthropics/claude-code/issues/25032,"sessions-index.json not updated, causing `claude --resume` to show stale/missing sessions"
25031,Bug: Stop hooks run with CWD set to .claude/helpers/ instead of project root,open,"Feb 11, 2026",,sparkling,https://github.com/anthropics/claude-code/issues/25031,Bug: Stop hooks run with CWD set to .claude/helpers/ instead of project root
25029,[FEATURE] Display plan file path when showing plans inline in convo history,open,"Feb 11, 2026",,danneu,https://github.com/anthropics/claude-code/issues/25029,Display plan file path when showing plans inline in convo history
25026,[BUG] Impenetrable error message,open,"Feb 11, 2026",,danresonate,https://github.com/anthropics/claude-code/issues/25026,Impenetrable error message. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
25025,"[BUG] [BashTool] Pre-flight check console.warn corrupts JSON output in Cowork tab, blocking tasks",open,"Feb 11, 2026",,massimoprando-vcs,https://github.com/anthropics/claude-code/issues/25025,"[BashTool] Pre-flight check console.warn corrupts JSON output in Cowork tab, blocking tasks"
25024,"[BUG] Cowork Windows - CSP blocks a-api.anthropic.com, VM starts but API unreachable (Win 11 25H2)",open,"Feb 11, 2026",,PTStreams,https://github.com/anthropics/claude-code/issues/25024,"Cowork Windows - CSP blocks a-api.anthropic.com, VM starts but API unreachable (Win 11 25H2)"
25022,"Add environment variables for extended context model aliases (sonnet[1m], opus[1m])",open,"Feb 11, 2026",,bluedoors,https://github.com/anthropics/claude-code/issues/25022,"Add environment variables for extended context model aliases (sonnet[1m], opus[1m])"
25021,Claude Code exits with --print error when launched interactively in a non-git directory,open,"Feb 11, 2026",,pv-chorowitz,https://github.com/anthropics/claude-code/issues/25021,Claude Code exits with --print error when launched interactively in a non-git directory
25016,[BUG] - Bash tool commands extremely slow (~30s) despite being instant in normal terminal,open,"Feb 11, 2026",,jayminwest,https://github.com/anthropics/claude-code/issues/25016,Bash tool commands extremely slow (~30s) despite being instant in normal terminal
25014,[BUG] Background process output in VScode terminal does NOT show most recent output,open,"Feb 11, 2026",,madmaxbr5,https://github.com/anthropics/claude-code/issues/25014,Background process output in VScode terminal does NOT show most recent output
25013,[BUG] Claude Desktop leaves ~10GB of data in AppData after uninstall,open,"Feb 11, 2026",,adettner,https://github.com/anthropics/claude-code/issues/25013,Claude Desktop leaves ~10GB of data in AppData after uninstall
25007,[BUG] The startup screen is not displaying correctly.,open,"Feb 11, 2026",,uoky5217,https://github.com/anthropics/claude-code/issues/25007,The startup screen is not displaying correctly.. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
25006,[DOCS/FEATURE] MEMORY.md has undocumented 200-line hard limit,open,"Feb 11, 2026",,mark-hubers,https://github.com/anthropics/claude-code/issues/25006,[DOCS/FEATURE] MEMORY.md has undocumented 200-line hard limit
25004,"Webview captures macOS system shortcuts, preventing cmd+h and other system commands",open,"Feb 11, 2026",,OrestTa,https://github.com/anthropics/claude-code/issues/25004,"Webview captures macOS system shortcuts, preventing cmd+h and other system commands"
25003,[BUG] Launching claude but showing bun,open,"Feb 11, 2026",,martin666888,https://github.com/anthropics/claude-code/issues/25003,Launching claude but showing bun. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
25001,"[DOCS] [Written by Claude Code] Chrome integration: ""No Chrome extension connected"" — missing troubleshooting guide for Windows",open,"Feb 11, 2026",,xelth-com,https://github.com/anthropics/claude-code/issues/25001,"[DOCS] [Written by Claude Code] Chrome integration: ""No Chrome extension connected"" — missing troubleshooting guide for Windows"
24998,Add Ctrl+L screen clear support in REPL,open,"Feb 11, 2026",,michael-123123,https://github.com/anthropics/claude-code/issues/24998,"Add Ctrl+L screen clear support in REPL. Problem In a regular terminal, `Ctrl+L` pushes the current view to the top of the screen (equivalent to running `clear`)"
24997,[BUG] Silent session exits with resume link — persists across multiple machines after Feb 10      incident,open,"Feb 11, 2026",,iXanadu,https://github.com/anthropics/claude-code/issues/24997,Silent session exits with resume link — persists across multiple machines after Feb 10 incident
24995,"JSON schema on SchemaStore is out of sync with hook events (TeammateIdle, TaskCompleted)",open,"Feb 11, 2026",,Johntycour,https://github.com/anthropics/claude-code/issues/24995,"JSON schema on SchemaStore is out of sync with hook events (TeammateIdle, TaskCompleted)"
24992,[FEATURE] Make codebase explorations persists through context compactation,open,"Feb 11, 2026",,fkesheh,https://github.com/anthropics/claude-code/issues/24992,Make codebase explorations persists through context compactation
24991,Critical: Opus 4.6 Configuration Regression - 92/100 → 38/100 Performance Drop,open,"Feb 11, 2026",,ilanoh,https://github.com/anthropics/claude-code/issues/24991,Critical: Opus 4.6 Configuration Regression - 92/100 → 38/100 Performance Drop
24990,[BUG] Issue running multiple claude code terminals sessions simultaneously,open,"Feb 11, 2026",,xapids,https://github.com/anthropics/claude-code/issues/24990,Issue running multiple claude code terminals sessions simultaneously
24989,"[BUG] Team feature hardcodes claude as subprocess binary, breaks custom aliases/profiles",open,"Feb 11, 2026",,brannow,https://github.com/anthropics/claude-code/issues/24989,"Team feature hardcodes claude as subprocess binary, breaks custom aliases/profiles"
24988,Silent exit (code 0) on non-git directories on RHEL 8,open,"Feb 11, 2026",,Blizzke,https://github.com/anthropics/claude-code/issues/24988,Silent exit (code 0) on non-git directories on RHEL 8. 39 silently exits with code 0 (no error message) approximately 3 seconds after starting from any non-git directory on RHEL 8
24980,Allow user-defined named projects that map to multiple directories,open,"Feb 11, 2026",,wolf,https://github.com/anthropics/claude-code/issues/24980,Allow user-defined named projects that map to multiple directories
24978,[FEATURE] Temporarily manually run command in Claude Code like Vim :!,open,"Feb 11, 2026",,RigoLigoRLC,https://github.com/anthropics/claude-code/issues/24978,Temporarily manually run command in Claude Code like Vim :!. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement Sometimes I want
24974,[BUG] [Cowork] Windows: sessiondata.vhdx not created + network diagnostics uses macOS commands,open,"Feb 11, 2026",,MSahinli,https://github.com/anthropics/claude-code/issues/24974,[Cowork] Windows: sessiondata.vhdx not created + network diagnostics uses macOS commands
24968,[FEATURE] Accessbility - turn duration verbs should also be customizable,open,"Feb 11, 2026",,igor-makarov,https://github.com/anthropics/claude-code/issues/24968,Accessbility - turn duration verbs should also be customizable
24967,[BUG] Memory Consumption Immediately Spikes to ~10 GiB after Startup,open,"Feb 11, 2026",,ahilke,https://github.com/anthropics/claude-code/issues/24967,Memory Consumption Immediately Spikes to ~10 GiB after Startup
24964,"[BUG] Cowork on Windows: Folder picker rejects folders outside home directory, symlinks/junctions also blocked",open,"Feb 11, 2026",,aviy009,https://github.com/anthropics/claude-code/issues/24964,"Cowork on Windows: Folder picker rejects folders outside home directory, symlinks/junctions also blocked"
24963,[FEATURE]  Support for multiple accounts / profiles,open,"Feb 11, 2026",,AlbertoGarau,https://github.com/anthropics/claude-code/issues/24963,Support for multiple accounts / profiles. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement I have a work ac
24962,"Cowork VM fails on Windows 11 Home: wrong DNS config, missing sessiondata.vhdx, no NAT",open,"Feb 11, 2026",,kerinzeebart,https://github.com/anthropics/claude-code/issues/24962,"Cowork VM fails on Windows 11 Home: wrong DNS config, missing sessiondata.vhdx, no NAT"
24960,"Kernel panic: 3 Claude processes hit 17.3 GB resident on 18 GB machine, MacBook powered off (v2.1.37)",open,"Feb 11, 2026",,Piesson,https://github.com/anthropics/claude-code/issues/24960,"Kernel panic: 3 Claude processes hit 17.3 GB resident on 18 GB machine, MacBook powered off (v2.1.37)"
24956,[BUG] Bash tool drops pipe stdin when command contains command substitution syntax (backticks or $(...)),open,"Feb 11, 2026",,danr,https://github.com/anthropics/claude-code/issues/24956,Bash tool drops pipe stdin when command contains command substitution syntax (backticks or $(...))
24954,"[BUG] Can only use GitHub mcp through Haiku model, Sonnet and Opus returns a error",open,"Feb 11, 2026",,rafa-moraes-fortis,https://github.com/anthropics/claude-code/issues/24954,"Can only use GitHub mcp through Haiku model, Sonnet and Opus returns a error"
24950,[BUG] In agent mode decline claude suggestion not work fine,open,"Feb 11, 2026",,sprizend-rh,https://github.com/anthropics/claude-code/issues/24950,In agent mode decline claude suggestion not work fine. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24949,Wide markdown tables render as stacked key-value lists — accessibility concern for neuroatypical users,open,"Feb 11, 2026",,EmanuelFaria,https://github.com/anthropics/claude-code/issues/24949,Wide markdown tables render as stacked key-value lists — accessibility concern for neuroatypical users
24947,[FEATURE] Title: `claude inject` - Send prompts to running sessions programmatically,open,"Feb 11, 2026",,Prathyushmnchla,https://github.com/anthropics/claude-code/issues/24947,Title: `claude inject` - Send prompts to running sessions programmatically
24945,[BUG] Cowork VM boots successfully but API is unreachable on Windows,open,"Feb 11, 2026",,chrishadley1983,https://github.com/anthropics/claude-code/issues/24945,Cowork VM boots successfully but API is unreachable on Windows
24936,"[FEATURE] Add ""Next Steps"" section in Plan Mode to defer follow-up tasks from core execution",open,"Feb 11, 2026",,Krippke,https://github.com/anthropics/claude-code/issues/24936,"Add ""Next Steps"" section in Plan Mode to defer follow-up tasks from core execution"
24935,Claude in Chrome: 'Browser extension is not connected' despite correct setup (v2.1.39 + ext v1.0.47),open,"Feb 11, 2026",,danielmstoffel,https://github.com/anthropics/claude-code/issues/24935,Claude in Chrome: 'Browser extension is not connected' despite correct setup (v2.1.39 + ext v1.0.47)
24934,[BUG] Can't resume a session created via `--print`,open,"Feb 11, 2026",,imsaravana369,https://github.com/anthropics/claude-code/issues/24934,Can't resume a session created via `--print`. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24933,Claude Desktop: cowork VM gvisor auto-recovery causes cascading boot failures requiring full VM reinstall,open,"Feb 11, 2026",,gwicho38,https://github.com/anthropics/claude-code/issues/24933,Claude Desktop: cowork VM gvisor auto-recovery causes cascading boot failures requiring full VM reinstall
24931,Settings file corruption: markdown content embedded on exit,open,"Feb 11, 2026",,m-toulon,https://github.com/anthropics/claude-code/issues/24931,"Settings file corruption: markdown content embedded on exit. Bug Report : - WSL2 / Linux - Claude Code CLI Issue: Every time I exit a Claude Code session, the settings file gets corrupted with embedded markdown content from the project directory"
24930,[Feature] Allow Edit after Grep without requiring Read first,open,"Feb 11, 2026",,VagnerVit,https://github.com/anthropics/claude-code/issues/24930,[Feature] Allow Edit after Grep without requiring Read first
24927,[BUG] Claude Desktop Folder Picker Incorrectly Restricts Access to Non-Home Drives on Windows Cowork,open,"Feb 11, 2026",,phazei,https://github.com/anthropics/claude-code/issues/24927,Claude Desktop Folder Picker Incorrectly Restricts Access to Non-Home Drives on Windows Cowork
24926,Claude should know about the Claude Code CLI mascot character,open,"Feb 11, 2026",,lee-junghoon,https://github.com/anthropics/claude-code/issues/24926,Claude should know about the Claude Code CLI mascot character
24923,[Feature Request] DevContainer Integration for Self-Testing Task Iteration,open,"Feb 11, 2026",,eitankoisecurity,https://github.com/anthropics/claude-code/issues/24923,[Feature Request] DevContainer Integration for Self-Testing Task Iteration
24922,You're out of extra usage · resets 1pm (Europe/Madrid),open,"Feb 11, 2026",,SergeWinters,https://github.com/anthropics/claude-code/issues/24922,You're out of extra usage · resets 1pm (Europe/Madrid)
24920,[BUG] Agent hook 'prompt' fields silently stripped from settings.json Stop hooks,open,"Feb 11, 2026",,mherod,https://github.com/anthropics/claude-code/issues/24920,Agent hook 'prompt' fields silently stripped from settings.json Stop hooks
24918,[BUG] Cowork Windows - Cannot connect to Claude API from workspace (Windows 11 Home),open,"Feb 11, 2026",,Amumuman,https://github.com/anthropics/claude-code/issues/24918,Cowork Windows - Cannot connect to Claude API from workspace (Windows 11 Home)
24914,[FEATURE],open,"Feb 11, 2026",,icPeter,https://github.com/anthropics/claude-code/issues/24914,Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement One of the most
24910,Cowork folder selection shows File Picker instead of Folder Picker on Windows,open,"Feb 11, 2026",,ermeseerdogan,https://github.com/anthropics/claude-code/issues/24910,Cowork folder selection shows File Picker instead of Folder Picker on Windows
24897,"Claude dismisses user's correct debugging hypothesis, blames external API",open,"Feb 11, 2026",,isramos,https://github.com/anthropics/claude-code/issues/24897,"Claude dismisses user's correct debugging hypothesis, blames external API"
24889,Add idle-aware caffeinate management,open,"Feb 11, 2026",,mjgore1120,https://github.com/anthropics/claude-code/issues/24889,"Add idle-aware caffeinate management. Problem Claude Code runs `caffeinate -i -t 300` and respawns it every 5 minutes for the entire session, preventing macOS from sleeping even when the user has walked away and no tools/agents are runnin"
24883,[BUG] verbose mode causes text in input to be invisible,open,"Feb 11, 2026",,CoreyCole,https://github.com/anthropics/claude-code/issues/24883,verbose mode causes text in input to be invisible. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24881,[BUG] /commit-commands:commit doesn't work when there are no commits yet,open,"Feb 11, 2026",,mulka,https://github.com/anthropics/claude-code/issues/24881,/commit-commands:commit doesn't work when there are no commits yet
24876,[FEATURE] Agent Teams: add verification phase to team lifecycle,open,"Feb 11, 2026",,NathanNorman,https://github.com/anthropics/claude-code/issues/24876,Agent Teams: add verification phase to team lifecycle. Preflight Checklist - [x] I've searched existing issues for duplicates - [x] I've read the agent teams documentation - [x] I can reproduce this with the latest version of Claude Code Problem Statement
24874,[BUG] SyntaxError: Too many arguments (65535 limit) on restart after session crash - Node.js v22.22.0,open,"Feb 11, 2026",,balandari,https://github.com/anthropics/claude-code/issues/24874,SyntaxError: Too many arguments (65535 limit) on restart after session crash - Node.js v22.22.0
24858,[BUG] User-initiated slash commands (/skill-name) do not trigger PreToolUse or PostToolUse hooks for the Skill tool,open,"Feb 11, 2026",,joeymnguyen,https://github.com/anthropics/claude-code/issues/24858,User-initiated slash commands (/skill-name) do not trigger PreToolUse or PostToolUse hooks for the Skill tool
24857,"[FEATURE] Feature request: configurable usage notifications (context, session, weekly)",open,"Feb 11, 2026",,paultuca,https://github.com/anthropics/claude-code/issues/24857,"Feature request: configurable usage notifications (context, session, weekly)"
24855,"[BUG] Claude Desktop opening when running ""claude"" in Powershell ( Windows )",open,"Feb 11, 2026",,chriswingler,https://github.com/anthropics/claude-code/issues/24855,"Claude Desktop opening when running ""claude"" in Powershell ( Windows )"
24854,"[MODEL] Claude executed destructive rm command instead of displaying it, and targeted the wrong file",open,"Feb 11, 2026",,spiveym,https://github.com/anthropics/claude-code/issues/24854,"Claude executed destructive rm command instead of displaying it, and targeted the wrong file"
24852,[Feature Request] Add fast-forward capability after rewind operation,open,"Feb 11, 2026",,david-arredondo,https://github.com/anthropics/claude-code/issues/24852,[Feature Request] Add fast-forward capability after rewind operation
24850,Feature: Offer to implement approved plans in a new git worktree,open,"Feb 11, 2026",,DanielPBak,https://github.com/anthropics/claude-code/issues/24850,Feature: Offer to implement approved plans in a new git worktree
24848,[FEATURE] Mode-aware command permissions in Accept mode,open,"Feb 11, 2026",,mickbo32,https://github.com/anthropics/claude-code/issues/24848,"Mode-aware command permissions in Accept mode. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement Currently, when"
24847,[Bug] Input text not visible in terminal except for slash commands,open,"Feb 11, 2026",,kimptoc,https://github.com/anthropics/claude-code/issues/24847,[Bug] Input text not visible in terminal except for slash commands
24845,[FEATURE] Stay in terminal mode (bash mode),open,"Feb 10, 2026",,cschomburg-mirion,https://github.com/anthropics/claude-code/issues/24845,Stay in terminal mode (bash mode). Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement I am coming from
24840,"Extreme memory consumption on Windows (13GB RSS, 47GB commit) with Bun Canary",open,"Feb 10, 2026",,arikusi,https://github.com/anthropics/claude-code/issues/24840,"Extreme memory consumption on Windows (13GB RSS, 47GB commit) with Bun Canary"
24838,Feature Request: Add AGENT=claude Environment Variable,open,"Feb 10, 2026",,sw-square,https://github.com/anthropics/claude-code/issues/24838,Feature Request: Add AGENT=claude Environment Variable. Summary Add a standardized `AGENT=claude` environment variable to complement the existing `CLAUDECODE=1` and `CLAUDE_CODE_ENTRYPOINT=cli` variables
24835,Crash,open,"Feb 10, 2026",,privacyguy123,https://github.com/anthropics/claude-code/issues/24835,Crash. ctrl+o and ctrl+e causes a crash in this conversation Info - Platform: win32 - Terminal: windows-terminal - Version: 2
24833,[FEATURE] Feature request: Water usage tracker alongside cost tracker,open,"Feb 10, 2026",,ramonahaselhorsttm,https://github.com/anthropics/claude-code/issues/24833,Feature request: Water usage tracker alongside cost tracker. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement Add a water cons
24831,[BUG] Temporary files (.tmp.*) not cleaned up in project directory,open,"Feb 10, 2026",,rstar327,https://github.com/anthropics/claude-code/issues/24831,Temporary files (.tmp.*) not cleaned up in project directory
24824,Copying from claude code,open,"Feb 10, 2026",,grfiv,https://github.com/anthropics/claude-code/issues/24824,Copying from claude code. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24819,Feature: Client-side MCP tool name aliasing/truncation,open,"Feb 10, 2026",,DanielPBak,https://github.com/anthropics/claude-code/issues/24819,Feature: Client-side MCP tool name aliasing/truncation. Problem When using MCP servers that expose tools with auto-generated names (e
24818,API Error 500: Internal server error affecting all chats simultaneously (Claude Max),open,"Feb 10, 2026",,Jarvis-AojDevStuio,https://github.com/anthropics/claude-code/issues/24818,API Error 500: Internal server error affecting all chats simultaneously (Claude Max)
24811,Feature request: Cross-session visibility in desktop app,open,"Feb 10, 2026",,DEKEDMC,https://github.com/anthropics/claude-code/issues/24811,Feature request: Cross-session visibility in desktop app. Summary One Claude Code session/window should be able to see what's happening in another session — e
24809,🐛 customTitle not restored when resuming session via --resume <session-id>,open,"Feb 10, 2026",,voltechs,https://github.com/anthropics/claude-code/issues/24809,🐛 customTitle not restored when resuming session via --resume <session-id>
24807,Kotlin annotation syntax highlighting invisible on dark terminal backgrounds,open,"Feb 10, 2026",,ebachle,https://github.com/anthropics/claude-code/issues/24807,Kotlin annotation syntax highlighting invisible on dark terminal backgrounds
24805,Claude Code + Claude Web return 500 errors for single user in org (“No organization or project”),open,"Feb 10, 2026",,mikebatts,https://github.com/anthropics/claude-code/issues/24805,Claude Code + Claude Web return 500 errors for single user in org (“No organization or project”)
24804,[Bug] Chat input unresponsive: Return key does not submit messages,open,"Feb 10, 2026",,pcrausaz,https://github.com/anthropics/claude-code/issues/24804,[Bug] Chat input unresponsive: Return key does not submit messages
24802,[BUG] API Error: 500,open,"Feb 10, 2026",,ArijitDeb,https://github.com/anthropics/claude-code/issues/24802,API Error: 500. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24798,Inter-session communication for multi-Claude workflows,open,"Feb 10, 2026",,Timlemmon,https://github.com/anthropics/claude-code/issues/24798,Inter-session communication for multi-Claude workflows. Feature Request Direct project workflow between siloed Claude sessions to sequence higher level processes with dependencies
24795,[BUG] /insights command fails with INVALID_PARAMETER model error,open,"Feb 10, 2026",,amirhmk,https://github.com/anthropics/claude-code/issues/24795,/insights command fails with INVALID_PARAMETER model error. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24794,"Async hook stdout parser fails on multi-line JSON, silently drops additionalContext",open,"Feb 10, 2026",,IsaacZhangg,https://github.com/anthropics/claude-code/issues/24794,"Async hook stdout parser fails on multi-line JSON, silently drops additionalContext"
24787,Agent blindly mkdir -p then destructively rmdir on rollback without checking existing contents,open,"Feb 10, 2026",,mannewalis,https://github.com/anthropics/claude-code/issues/24787,Agent blindly mkdir -p then destructively rmdir on rollback without checking existing contents
24785,Claude Code does not follow MCP tools/list pagination (nextCursor),open,"Feb 10, 2026",,tibbon,https://github.com/anthropics/claude-code/issues/24785,Claude Code does not follow MCP tools/list pagination (nextCursor)
24784,Claude in Chrome MCP server fails to connect to native host bridge socket,open,"Feb 10, 2026",,zephyr0815,https://github.com/anthropics/claude-code/issues/24784,Claude in Chrome MCP server fails to connect to native host bridge socket
24776,[BUG] Stashed Messages Get Wiped During Execution,open,"Feb 10, 2026",,MSilb7,https://github.com/anthropics/claude-code/issues/24776,Stashed Messages Get Wiped During Execution. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24775,CLAUDE_ENV_FILE: session ID mismatch on resume causes env files to be written to wrong directory,open,"Feb 10, 2026",,cowwoc,https://github.com/anthropics/claude-code/issues/24775,CLAUDE_ENV_FILE: session ID mismatch on resume causes env files to be written to wrong directory
24766,All Claude Code commits attributed to unknown user cjsys-ux,open,"Feb 10, 2026",,agusalvarez6,https://github.com/anthropics/claude-code/issues/24766,All Claude Code commits attributed to unknown user cjsys-ux. Problem All Claude Code commits on GitHub display `cjsys-ux` as author
24763,Verbose `which` errors on NixOS at startup,open,"Feb 10, 2026",,pfassina,https://github.com/anthropics/claude-code/issues/24763,"Verbose `which` errors on NixOS at startup. On NixOS, starting Claude Code prints noisy `which` errors to the terminal: This happens because NixOS ships GNU `which`, which prints verbose error messages to stdout/stderr when a binary isn't found"
24762,MCP Tools Not Available to AI Despite Server Running,open,"Feb 10, 2026",,GOELDNERCO,https://github.com/anthropics/claude-code/issues/24762,"MCP Tools Not Available to AI Despite Server Running. Bug Report: MCP Tools Not Available to AI Despite Server Running Product: Claude Desktop (macOS) Version: Latest (February 2026) Remote MCP server connects successfully and shows as ""running"" in Clau"
24761,[BUG] Claude Doesn't Reliably Follow Multi-Step Instructions in CLAUDE.md,open,"Feb 10, 2026",,tlelekas-cloud,https://github.com/anthropics/claude-code/issues/24761,Claude Doesn't Reliably Follow Multi-Step Instructions in CLAUDE.md
24760,Feature request: /plan should accept inline arguments like other slash commands,open,"Feb 10, 2026",,shellshock1911,https://github.com/anthropics/claude-code/issues/24760,Feature request: /plan should accept inline arguments like other slash commands
24758,Expose effort level in statusline input JSON,open,"Feb 10, 2026",,dbspringer,https://github.com/anthropics/claude-code/issues/24758,Expose effort level in statusline input JSON. Feature Request The statusline input JSON should include the current effort level (max/high/medium/low) so users can display it in their custom status lines
24757,[Docs] Windows PowerShell hooks: exit code from .ps1 scripts not propagated to Claude Code,open,"Feb 10, 2026",,ssv555,https://github.com/anthropics/claude-code/issues/24757,[Docs] Windows PowerShell hooks: exit code from .ps1 scripts not propagated to Claude Code
24755,MCP server connection fails despite server working correctly,open,"Feb 10, 2026",,seanberry,https://github.com/anthropics/claude-code/issues/24755,MCP server connection fails despite server working correctly
24754,[BUG] Task list (TaskCreate/TodoWrite) state leaks across git worktrees,open,"Feb 10, 2026",,diegomrsantos,https://github.com/anthropics/claude-code/issues/24754,Task list (TaskCreate/TodoWrite) state leaks across git worktrees
24750,[BUG],open,"Feb 10, 2026",,hawkinswood,https://github.com/anthropics/claude-code/issues/24750,Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24745,[BUG] Cannot rename project directory,open,"Feb 10, 2026",,bryanlarsen,https://github.com/anthropics/claude-code/issues/24745,Cannot rename project directory. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
24743,"Incident Report: Guardrail violations, unauthorized actions, prompt non-compliance",open,"Feb 10, 2026",,mananamotoinstruction,https://github.com/anthropics/claude-code/issues/24743,"Incident Report: Guardrail violations, unauthorized actions, prompt non-compliance"
24742,[BUG] mcp serve: tools advertise outputSchema but return no structuredContent,open,"Feb 10, 2026",,hwaxxer,https://github.com/anthropics/claude-code/issues/24742,mcp serve: tools advertise outputSchema but return no structuredContent
24738,[BUG] cygpath command fails on Windows with Git Bash (MINGW64) - all file operations broken,open,"Feb 10, 2026",,lettrmn,https://github.com/anthropics/claude-code/issues/24738,cygpath command fails on Windows with Git Bash (MINGW64) - all file operations broken
24735,[Feature Request] Add Scala Metals LSP Server Support,open,"Feb 10, 2026",,eranmizrahi1,https://github.com/anthropics/claude-code/issues/24735,"[Feature Request] Add Scala Metals LSP Server Support. add support for scala metals, as lsp server as first class citizen Info - Platform: darwin - Terminal: intellij - Version: 2"
24731,[DOCS] CLAUDE.md file location equivalence not working as documented,open,"Feb 10, 2026",,hn3000,https://github.com/anthropics/claude-code/issues/24731,[DOCS] CLAUDE.md file location equivalence not working as documented
24729,Sessions-index.json: summaries not generated and new sessions not indexed since ~v2.1.31,open,"Feb 10, 2026",,agatho,https://github.com/anthropics/claude-code/issues/24729,Sessions-index.json: summaries not generated and new sessions not indexed since ~v2.1.31
24727,"[BUG] Max 20x plan — Claude Code reports 100% usage while dashboard shows 73%, charged $53 in extra usage",open,"Feb 10, 2026",,Ialkyyyy,https://github.com/anthropics/claude-code/issues/24727,"Max 20x plan — Claude Code reports 100% usage while dashboard shows 73%, charged $53 in extra usage"
24726,[FEATURE] VS Code extension: add setting to disable auto-attach of open file / selection,open,"Feb 10, 2026",,interconnectedMe,https://github.com/anthropics/claude-code/issues/24726,VS Code extension: add setting to disable auto-attach of open file / selection
24719,You've hit your limit · resets 4pm (Europe/Berlin),open,"Feb 10, 2026",,Cyber-Herbert,https://github.com/anthropics/claude-code/issues/24719,"You've hit your limit · resets 4pm (Europe/Berlin). Session rate limit triggers before reaching 100% usage I'm on a Claude Max plan and consistently get blocked by the session rate limit (""You've hit your limit"") while the usage page on claude"
24709,Display session ID in terminal tab title,open,"Feb 10, 2026",,Timlemmon,https://github.com/anthropics/claude-code/issues/24709,"Display session ID in terminal tab title. Feature Request When running multiple Claude Code sessions simultaneously, there's no way to identify which session is which from the terminal tab"
24703,[BUG] Claude Desktop generates broken GitHub asset URLs when embedding images,open,"Feb 10, 2026",,dbruno74,https://github.com/anthropics/claude-code/issues/24703,Claude Desktop generates broken GitHub asset URLs when embedding images
24702,[FEATURE] VS Code extension: open any claude response as .md (mouseover+click or ctrl+click),open,"Feb 10, 2026",,codingthat,https://github.com/anthropics/claude-code/issues/24702,VS Code extension: open any claude response as .md (mouseover+click or ctrl+click)
24701,[Bug] Input text NOT VISIBLE in CLI,open,"Feb 10, 2026",,dominikdrag,https://github.com/anthropics/claude-code/issues/24701,"[Bug] Input text NOT VISIBLE in CLI. Multi-line input is truncated, basically no text input is visible"
